file,components_found,removed_components,removed_sizes,kept_sizes,changed,output_file
characters/engineer/006_mythic_engineer_006.png,2,0,,127897|1136,False,/root/perbug/generated_assets_cleaned/characters/engineer/006_mythic_engineer_006.png
characters/engineer/007_mythic_engineer_007.png,2,0,,121543|615,False,/root/perbug/generated_assets_cleaned/characters/engineer/007_mythic_engineer_007.png
characters/engineer/008_mythic_engineer_008.png,4,0,,123360|3314|630|548,False,/root/perbug/generated_assets_cleaned/characters/engineer/008_mythic_engineer_008.png
characters/engineer/009_mythic_engineer_009.png,2,0,,95825|9829,False,/root/perbug/generated_assets_cleaned/characters/engineer/009_mythic_engineer_009.png
characters/engineer/010_mythic_engineer_010.png,2,0,,94255|9258,False,/root/perbug/generated_assets_cleaned/characters/engineer/010_mythic_engineer_010.png
characters/engineer/011_mythic_engineer_011.png,2,0,,96683|9182,False,/root/perbug/generated_assets_cleaned/characters/engineer/011_mythic_engineer_011.png
characters/engineer/012_mythic_engineer_012.png,2,0,,91918|8945,False,/root/perbug/generated_assets_cleaned/characters/engineer/012_mythic_engineer_012.png
characters/engineer/013_mythic_engineer_013.png,3,0,,94254|9122|883,False,/root/perbug/generated_assets_cleaned/characters/engineer/013_mythic_engineer_013.png
characters/engineer/014_mythic_engineer_014.png,5,0,,82877|7712|2893|1255|758,False,/root/perbug/generated_assets_cleaned/characters/engineer/014_mythic_engineer_014.png
characters/engineer/015_mythic_engineer_015.png,4,0,,89831|7719|1193|1101,False,/root/perbug/generated_assets_cleaned/characters/engineer/015_mythic_engineer_015.png
characters/engineer/016_mythic_engineer_016.png,2,0,,98141|8229,False,/root/perbug/generated_assets_cleaned/characters/engineer/016_mythic_engineer_016.png
characters/engineer/017_mythic_engineer_017.png,2,0,,84190|18866,False,/root/perbug/generated_assets_cleaned/characters/engineer/017_mythic_engineer_017.png
characters/engineer/018_mythic_engineer_018.png,2,0,,81928|16855,False,/root/perbug/generated_assets_cleaned/characters/engineer/018_mythic_engineer_018.png
characters/engineer/019_mythic_engineer_019.png,2,0,,83076|17412,False,/root/perbug/generated_assets_cleaned/characters/engineer/019_mythic_engineer_019.png
characters/engineer/020_mythic_engineer_020.png,3,0,,82648|17840|736,False,/root/perbug/generated_assets_cleaned/characters/engineer/020_mythic_engineer_020.png
characters/engineer/021_mythic_engineer_021.png,3,0,,79174|18815|798,False,/root/perbug/generated_assets_cleaned/characters/engineer/021_mythic_engineer_021.png
characters/engineer/022_mythic_engineer_022.png,3,0,,79351|17609|516,False,/root/perbug/generated_assets_cleaned/characters/engineer/022_mythic_engineer_022.png
characters/engineer/023_mythic_engineer_023.png,3,0,,82214|17118|747,False,/root/perbug/generated_assets_cleaned/characters/engineer/023_mythic_engineer_023.png
characters/engineer/024_mythic_engineer_024.png,6,0,,75441|18365|816|774|692|482,False,/root/perbug/generated_assets_cleaned/characters/engineer/024_mythic_engineer_024.png
characters/engineer/025_mythic_engineer_025.png,3,0,,69531|29916|680,False,/root/perbug/generated_assets_cleaned/characters/engineer/025_mythic_engineer_025.png
characters/engineer/026_mythic_engineer_026.png,2,0,,74745|31043,False,/root/perbug/generated_assets_cleaned/characters/engineer/026_mythic_engineer_026.png
characters/engineer/027_mythic_engineer_027.png,2,0,,73685|33614,False,/root/perbug/generated_assets_cleaned/characters/engineer/027_mythic_engineer_027.png
characters/engineer/028_mythic_engineer_028.png,2,0,,74666|38099,False,/root/perbug/generated_assets_cleaned/characters/engineer/028_mythic_engineer_028.png
characters/engineer/029_mythic_engineer_029.png,2,0,,74789|32347,False,/root/perbug/generated_assets_cleaned/characters/engineer/029_mythic_engineer_029.png
characters/engineer/030_mythic_engineer_030.png,2,0,,78467|30025,False,/root/perbug/generated_assets_cleaned/characters/engineer/030_mythic_engineer_030.png
characters/engineer/031_mythic_engineer_031.png,2,0,,71569|31587,False,/root/perbug/generated_assets_cleaned/characters/engineer/031_mythic_engineer_031.png
characters/engineer/032_mythic_engineer_032.png,2,0,,71705|31368,False,/root/perbug/generated_assets_cleaned/characters/engineer/032_mythic_engineer_032.png
characters/engineer/033_mythic_engineer_033.png,2,0,,51231|42140,False,/root/perbug/generated_assets_cleaned/characters/engineer/033_mythic_engineer_033.png
characters/engineer/034_mythic_engineer_034.png,2,0,,50916|41055,False,/root/perbug/generated_assets_cleaned/characters/engineer/034_mythic_engineer_034.png
characters/engineer/035_mythic_engineer_035.png,2,0,,51394|42574,False,/root/perbug/generated_assets_cleaned/characters/engineer/035_mythic_engineer_035.png
characters/engineer/036_mythic_engineer_036.png,3,0,,50262|43234|639,False,/root/perbug/generated_assets_cleaned/characters/engineer/036_mythic_engineer_036.png
characters/engineer/037_mythic_engineer_037.png,2,0,,54322|42607,False,/root/perbug/generated_assets_cleaned/characters/engineer/037_mythic_engineer_037.png
characters/engineer/038_mythic_engineer_038.png,4,0,,48945|42084|979|592,False,/root/perbug/generated_assets_cleaned/characters/engineer/038_mythic_engineer_038.png
characters/engineer/039_mythic_engineer_039.png,3,0,,46467|42572|838,False,/root/perbug/generated_assets_cleaned/characters/engineer/039_mythic_engineer_039.png
characters/engineer/040_mythic_engineer_040.png,6,0,,43682|41481|1355|1323|1267|465,False,/root/perbug/generated_assets_cleaned/characters/engineer/040_mythic_engineer_040.png
characters/engineer/041_mythic_engineer_041.png,3,0,,66190|26000|943,False,/root/perbug/generated_assets_cleaned/characters/engineer/041_mythic_engineer_041.png
characters/engineer/042_mythic_engineer_042.png,3,0,,68645|28192|1107,False,/root/perbug/generated_assets_cleaned/characters/engineer/042_mythic_engineer_042.png
characters/engineer/043_mythic_engineer_043.png,3,0,,72807|22211|7635,False,/root/perbug/generated_assets_cleaned/characters/engineer/043_mythic_engineer_043.png
characters/engineer/044_mythic_engineer_044.png,3,0,,68358|32243|825,False,/root/perbug/generated_assets_cleaned/characters/engineer/044_mythic_engineer_044.png
characters/engineer/045_mythic_engineer_045.png,2,0,,72985|27036,False,/root/perbug/generated_assets_cleaned/characters/engineer/045_mythic_engineer_045.png
characters/engineer/046_mythic_engineer_046.png,3,0,,69241|20572|10021,False,/root/perbug/generated_assets_cleaned/characters/engineer/046_mythic_engineer_046.png
characters/engineer/047_mythic_engineer_047.png,4,0,,69618|20219|5392|702,False,/root/perbug/generated_assets_cleaned/characters/engineer/047_mythic_engineer_047.png
characters/engineer/048_mythic_engineer_048.png,3,0,,72410|29155|815,False,/root/perbug/generated_assets_cleaned/characters/engineer/048_mythic_engineer_048.png
characters/engineer/049_mythic_engineer_049.png,4,0,,89515|2435|1205|1094,False,/root/perbug/generated_assets_cleaned/characters/engineer/049_mythic_engineer_049.png
characters/engineer/050_mythic_engineer_050.png,4,0,,89138|2806|1619|1471,False,/root/perbug/generated_assets_cleaned/characters/engineer/050_mythic_engineer_050.png
characters/engineer/051_mythic_engineer_051.png,4,0,,90236|4292|2032|1564,False,/root/perbug/generated_assets_cleaned/characters/engineer/051_mythic_engineer_051.png
characters/engineer/052_mythic_engineer_052.png,4,0,,91505|4345|1405|905,False,/root/perbug/generated_assets_cleaned/characters/engineer/052_mythic_engineer_052.png
characters/engineer/053_mythic_engineer_053.png,4,0,,87220|3561|2438|1353,False,/root/perbug/generated_assets_cleaned/characters/engineer/053_mythic_engineer_053.png
characters/engineer/054_mythic_engineer_054.png,5,0,,87819|1668|1382|1098|795,False,/root/perbug/generated_assets_cleaned/characters/engineer/054_mythic_engineer_054.png
characters/engineer/055_mythic_engineer_055.png,4,0,,90751|1660|704|612,False,/root/perbug/generated_assets_cleaned/characters/engineer/055_mythic_engineer_055.png
characters/engineer/056_mythic_engineer_056.png,5,0,,88119|1764|1757|1222|772,False,/root/perbug/generated_assets_cleaned/characters/engineer/056_mythic_engineer_056.png
characters/engineer/057_mythic_engineer_057.png,1,0,,135513,False,/root/perbug/generated_assets_cleaned/characters/engineer/057_mythic_engineer_057.png
characters/engineer/058_mythic_engineer_058.png,1,0,,139163,False,/root/perbug/generated_assets_cleaned/characters/engineer/058_mythic_engineer_058.png
characters/engineer/059_mythic_engineer_059.png,1,0,,129989,False,/root/perbug/generated_assets_cleaned/characters/engineer/059_mythic_engineer_059.png
characters/engineer/060_mythic_engineer_060.png,1,0,,132439,False,/root/perbug/generated_assets_cleaned/characters/engineer/060_mythic_engineer_060.png
characters/engineer/061_mythic_engineer_061.png,2,0,,124478|4605,False,/root/perbug/generated_assets_cleaned/characters/engineer/061_mythic_engineer_061.png
characters/engineer/062_mythic_engineer_062.png,1,0,,135800,False,/root/perbug/generated_assets_cleaned/characters/engineer/062_mythic_engineer_062.png
characters/engineer/063_mythic_engineer_063.png,2,0,,135273|591,False,/root/perbug/generated_assets_cleaned/characters/engineer/063_mythic_engineer_063.png
characters/engineer/064_mythic_engineer_064.png,2,0,,131425|895,False,/root/perbug/generated_assets_cleaned/characters/engineer/064_mythic_engineer_064.png
characters/scout/001_mythic_scout_001.png,1,0,,138812,False,/root/perbug/generated_assets_cleaned/characters/scout/001_mythic_scout_001.png
characters/scout/002_mythic_scout_002.png,1,0,,138850,False,/root/perbug/generated_assets_cleaned/characters/scout/002_mythic_scout_002.png
characters/scout/003_mythic_scout_003.png,1,0,,134486,False,/root/perbug/generated_assets_cleaned/characters/scout/003_mythic_scout_003.png
characters/scout/004_mythic_scout_004.png,1,0,,135812,False,/root/perbug/generated_assets_cleaned/characters/scout/004_mythic_scout_004.png
characters/scout/005_mythic_scout_005.png,1,0,,131683,False,/root/perbug/generated_assets_cleaned/characters/scout/005_mythic_scout_005.png
characters/scout/006_mythic_scout_006.png,1,0,,135279,False,/root/perbug/generated_assets_cleaned/characters/scout/006_mythic_scout_006.png
characters/scout/007_mythic_scout_007.png,1,0,,135367,False,/root/perbug/generated_assets_cleaned/characters/scout/007_mythic_scout_007.png
characters/scout/008_mythic_scout_008.png,1,0,,136142,False,/root/perbug/generated_assets_cleaned/characters/scout/008_mythic_scout_008.png
characters/scout/009_mythic_scout_009.png,1,0,,133957,False,/root/perbug/generated_assets_cleaned/characters/scout/009_mythic_scout_009.png
characters/scout/010_mythic_scout_010.png,1,0,,135188,False,/root/perbug/generated_assets_cleaned/characters/scout/010_mythic_scout_010.png
characters/scout/011_mythic_scout_011.png,2,0,,136304|672,False,/root/perbug/generated_assets_cleaned/characters/scout/011_mythic_scout_011.png
characters/scout/012_mythic_scout_012.png,1,0,,135484,False,/root/perbug/generated_assets_cleaned/characters/scout/012_mythic_scout_012.png
characters/scout/013_mythic_scout_013.png,1,0,,142924,False,/root/perbug/generated_assets_cleaned/characters/scout/013_mythic_scout_013.png
characters/scout/014_mythic_scout_014.png,1,0,,133585,False,/root/perbug/generated_assets_cleaned/characters/scout/014_mythic_scout_014.png
characters/scout/015_mythic_scout_015.png,1,0,,134094,False,/root/perbug/generated_assets_cleaned/characters/scout/015_mythic_scout_015.png
characters/scout/016_mythic_scout_016.png,2,0,,136332|664,False,/root/perbug/generated_assets_cleaned/characters/scout/016_mythic_scout_016.png
characters/scout/017_mythic_scout_017.png,1,0,,131891,False,/root/perbug/generated_assets_cleaned/characters/scout/017_mythic_scout_017.png
characters/scout/018_mythic_scout_018.png,1,0,,136152,False,/root/perbug/generated_assets_cleaned/characters/scout/018_mythic_scout_018.png
characters/scout/019_mythic_scout_019.png,1,0,,137444,False,/root/perbug/generated_assets_cleaned/characters/scout/019_mythic_scout_019.png
characters/scout/020_mythic_scout_020.png,1,0,,137508,False,/root/perbug/generated_assets_cleaned/characters/scout/020_mythic_scout_020.png
characters/scout/021_mythic_scout_021.png,1,0,,133930,False,/root/perbug/generated_assets_cleaned/characters/scout/021_mythic_scout_021.png
characters/scout/022_mythic_scout_022.png,1,0,,129898,False,/root/perbug/generated_assets_cleaned/characters/scout/022_mythic_scout_022.png
characters/scout/023_mythic_scout_023.png,1,0,,128201,False,/root/perbug/generated_assets_cleaned/characters/scout/023_mythic_scout_023.png
characters/scout/024_mythic_scout_024.png,1,0,,133260,False,/root/perbug/generated_assets_cleaned/characters/scout/024_mythic_scout_024.png
characters/scout/025_mythic_scout_025.png,1,0,,127534,False,/root/perbug/generated_assets_cleaned/characters/scout/025_mythic_scout_025.png
characters/scout/026_mythic_scout_026.png,1,0,,135888,False,/root/perbug/generated_assets_cleaned/characters/scout/026_mythic_scout_026.png
characters/scout/027_mythic_scout_027.png,1,0,,134720,False,/root/perbug/generated_assets_cleaned/characters/scout/027_mythic_scout_027.png
characters/scout/028_mythic_scout_028.png,1,0,,134517,False,/root/perbug/generated_assets_cleaned/characters/scout/028_mythic_scout_028.png
characters/scout/029_mythic_scout_029.png,1,0,,137280,False,/root/perbug/generated_assets_cleaned/characters/scout/029_mythic_scout_029.png
characters/scout/030_mythic_scout_030.png,1,0,,128554,False,/root/perbug/generated_assets_cleaned/characters/scout/030_mythic_scout_030.png
characters/scout/031_mythic_scout_031.png,1,0,,131519,False,/root/perbug/generated_assets_cleaned/characters/scout/031_mythic_scout_031.png
characters/scout/032_mythic_scout_032.png,1,0,,131497,False,/root/perbug/generated_assets_cleaned/characters/scout/032_mythic_scout_032.png
characters/scout/033_mythic_scout_033.png,1,0,,126369,False,/root/perbug/generated_assets_cleaned/characters/scout/033_mythic_scout_033.png
characters/scout/034_mythic_scout_034.png,1,0,,135543,False,/root/perbug/generated_assets_cleaned/characters/scout/034_mythic_scout_034.png
characters/scout/035_mythic_scout_035.png,1,0,,131566,False,/root/perbug/generated_assets_cleaned/characters/scout/035_mythic_scout_035.png
characters/scout/036_mythic_scout_036.png,1,0,,132867,False,/root/perbug/generated_assets_cleaned/characters/scout/036_mythic_scout_036.png
characters/scout/037_mythic_scout_037.png,1,0,,130669,False,/root/perbug/generated_assets_cleaned/characters/scout/037_mythic_scout_037.png
characters/scout/038_mythic_scout_038.png,1,0,,128206,False,/root/perbug/generated_assets_cleaned/characters/scout/038_mythic_scout_038.png
characters/scout/039_mythic_scout_039.png,1,0,,129683,False,/root/perbug/generated_assets_cleaned/characters/scout/039_mythic_scout_039.png
characters/scout/040_mythic_scout_040.png,1,0,,126465,False,/root/perbug/generated_assets_cleaned/characters/scout/040_mythic_scout_040.png
characters/scout/041_mythic_scout_041.png,1,0,,129586,False,/root/perbug/generated_assets_cleaned/characters/scout/041_mythic_scout_041.png
characters/scout/042_mythic_scout_042.png,1,0,,133584,False,/root/perbug/generated_assets_cleaned/characters/scout/042_mythic_scout_042.png
characters/scout/043_mythic_scout_043.png,1,0,,128502,False,/root/perbug/generated_assets_cleaned/characters/scout/043_mythic_scout_043.png
characters/scout/044_mythic_scout_044.png,1,0,,123364,False,/root/perbug/generated_assets_cleaned/characters/scout/044_mythic_scout_044.png
characters/scout/045_mythic_scout_045.png,1,0,,129841,False,/root/perbug/generated_assets_cleaned/characters/scout/045_mythic_scout_045.png
characters/scout/046_mythic_scout_046.png,1,0,,131690,False,/root/perbug/generated_assets_cleaned/characters/scout/046_mythic_scout_046.png
characters/scout/047_mythic_scout_047.png,1,0,,129590,False,/root/perbug/generated_assets_cleaned/characters/scout/047_mythic_scout_047.png
characters/scout/048_mythic_scout_048.png,1,0,,123858,False,/root/perbug/generated_assets_cleaned/characters/scout/048_mythic_scout_048.png
characters/scout/049_mythic_scout_049.png,1,0,,124811,False,/root/perbug/generated_assets_cleaned/characters/scout/049_mythic_scout_049.png
characters/scout/050_mythic_scout_050.png,1,0,,128518,False,/root/perbug/generated_assets_cleaned/characters/scout/050_mythic_scout_050.png
characters/scout/051_mythic_scout_051.png,1,0,,129050,False,/root/perbug/generated_assets_cleaned/characters/scout/051_mythic_scout_051.png
characters/scout/052_mythic_scout_052.png,1,0,,129101,False,/root/perbug/generated_assets_cleaned/characters/scout/052_mythic_scout_052.png
characters/scout/053_mythic_scout_053.png,1,0,,130355,False,/root/perbug/generated_assets_cleaned/characters/scout/053_mythic_scout_053.png
characters/scout/054_mythic_scout_054.png,1,0,,131231,False,/root/perbug/generated_assets_cleaned/characters/scout/054_mythic_scout_054.png
characters/scout/055_mythic_scout_055.png,1,0,,127946,False,/root/perbug/generated_assets_cleaned/characters/scout/055_mythic_scout_055.png
characters/scout/056_mythic_scout_056.png,1,0,,125925,False,/root/perbug/generated_assets_cleaned/characters/scout/056_mythic_scout_056.png
characters/scout/057_mythic_scout_057.png,1,0,,126756,False,/root/perbug/generated_assets_cleaned/characters/scout/057_mythic_scout_057.png
characters/scout/058_mythic_scout_058.png,1,0,,122378,False,/root/perbug/generated_assets_cleaned/characters/scout/058_mythic_scout_058.png
characters/scout/059_mythic_scout_059.png,1,0,,127498,False,/root/perbug/generated_assets_cleaned/characters/scout/059_mythic_scout_059.png
characters/scout/060_mythic_scout_060.png,1,0,,124979,False,/root/perbug/generated_assets_cleaned/characters/scout/060_mythic_scout_060.png
characters/scout/061_mythic_scout_061.png,2,0,,123845|748,False,/root/perbug/generated_assets_cleaned/characters/scout/061_mythic_scout_061.png
characters/scout/062_mythic_scout_062.png,1,0,,125120,False,/root/perbug/generated_assets_cleaned/characters/scout/062_mythic_scout_062.png
characters/scout/063_mythic_scout_063.png,1,0,,127992,False,/root/perbug/generated_assets_cleaned/characters/scout/063_mythic_scout_063.png
characters/scout/064_mythic_scout_064.png,1,0,,124074,False,/root/perbug/generated_assets_cleaned/characters/scout/064_mythic_scout_064.png
characters/support/001_mythic_support_001.png,1,0,,141761,False,/root/perbug/generated_assets_cleaned/characters/support/001_mythic_support_001.png
characters/support/002_mythic_support_002.png,1,0,,137472,False,/root/perbug/generated_assets_cleaned/characters/support/002_mythic_support_002.png
characters/support/003_mythic_support_003.png,1,0,,144165,False,/root/perbug/generated_assets_cleaned/characters/support/003_mythic_support_003.png
characters/support/004_mythic_support_004.png,1,0,,144689,False,/root/perbug/generated_assets_cleaned/characters/support/004_mythic_support_004.png
characters/support/005_mythic_support_005.png,1,0,,141002,False,/root/perbug/generated_assets_cleaned/characters/support/005_mythic_support_005.png
characters/support/006_mythic_support_006.png,1,0,,140493,False,/root/perbug/generated_assets_cleaned/characters/support/006_mythic_support_006.png
characters/support/007_mythic_support_007.png,1,0,,139727,False,/root/perbug/generated_assets_cleaned/characters/support/007_mythic_support_007.png
characters/support/008_mythic_support_008.png,1,0,,133578,False,/root/perbug/generated_assets_cleaned/characters/support/008_mythic_support_008.png
characters/support/009_mythic_support_009.png,2,0,,112050|3772,False,/root/perbug/generated_assets_cleaned/characters/support/009_mythic_support_009.png
characters/support/010_mythic_support_010.png,2,0,,110536|4077,False,/root/perbug/generated_assets_cleaned/characters/support/010_mythic_support_010.png
characters/support/011_mythic_support_011.png,2,0,,115354|3864,False,/root/perbug/generated_assets_cleaned/characters/support/011_mythic_support_011.png
characters/support/012_mythic_support_012.png,2,0,,116055|4335,False,/root/perbug/generated_assets_cleaned/characters/support/012_mythic_support_012.png
characters/support/013_mythic_support_013.png,2,0,,113382|4846,False,/root/perbug/generated_assets_cleaned/characters/support/013_mythic_support_013.png
characters/support/014_mythic_support_014.png,2,0,,112550|4680,False,/root/perbug/generated_assets_cleaned/characters/support/014_mythic_support_014.png
characters/support/015_mythic_support_015.png,2,0,,111107|3434,False,/root/perbug/generated_assets_cleaned/characters/support/015_mythic_support_015.png
characters/support/016_mythic_support_016.png,2,0,,110375|3517,False,/root/perbug/generated_assets_cleaned/characters/support/016_mythic_support_016.png
characters/support/017_mythic_support_017.png,1,0,,142670,False,/root/perbug/generated_assets_cleaned/characters/support/017_mythic_support_017.png
characters/support/018_mythic_support_018.png,2,0,,143830|636,False,/root/perbug/generated_assets_cleaned/characters/support/018_mythic_support_018.png
characters/support/019_mythic_support_019.png,2,0,,139491|563,False,/root/perbug/generated_assets_cleaned/characters/support/019_mythic_support_019.png
characters/support/020_mythic_support_020.png,2,0,,139246|602,False,/root/perbug/generated_assets_cleaned/characters/support/020_mythic_support_020.png
characters/support/021_mythic_support_021.png,1,0,,136525,False,/root/perbug/generated_assets_cleaned/characters/support/021_mythic_support_021.png
characters/support/022_mythic_support_022.png,1,0,,138258,False,/root/perbug/generated_assets_cleaned/characters/support/022_mythic_support_022.png
characters/support/023_mythic_support_023.png,2,0,,132293|627,False,/root/perbug/generated_assets_cleaned/characters/support/023_mythic_support_023.png
characters/support/024_mythic_support_024.png,3,0,,126091|9030|1066,False,/root/perbug/generated_assets_cleaned/characters/support/024_mythic_support_024.png
characters/support/025_mythic_support_025.png,1,0,,140014,False,/root/perbug/generated_assets_cleaned/characters/support/025_mythic_support_025.png
characters/support/026_mythic_support_026.png,3,0,,143148|794|762,False,/root/perbug/generated_assets_cleaned/characters/support/026_mythic_support_026.png
characters/support/027_mythic_support_027.png,1,0,,145825,False,/root/perbug/generated_assets_cleaned/characters/support/027_mythic_support_027.png
characters/support/028_mythic_support_028.png,2,0,,142323|618,False,/root/perbug/generated_assets_cleaned/characters/support/028_mythic_support_028.png
characters/support/029_mythic_support_029.png,1,0,,140585,False,/root/perbug/generated_assets_cleaned/characters/support/029_mythic_support_029.png
characters/support/030_mythic_support_030.png,3,0,,138078|818|597,False,/root/perbug/generated_assets_cleaned/characters/support/030_mythic_support_030.png
characters/support/031_mythic_support_031.png,2,0,,137885|674,False,/root/perbug/generated_assets_cleaned/characters/support/031_mythic_support_031.png
characters/support/032_mythic_support_032.png,3,0,,132350|8691|2936,False,/root/perbug/generated_assets_cleaned/characters/support/032_mythic_support_032.png
characters/support/033_mythic_support_033.png,1,0,,141970,False,/root/perbug/generated_assets_cleaned/characters/support/033_mythic_support_033.png
characters/support/034_mythic_support_034.png,1,0,,149901,False,/root/perbug/generated_assets_cleaned/characters/support/034_mythic_support_034.png
characters/support/035_mythic_support_035.png,1,0,,148203,False,/root/perbug/generated_assets_cleaned/characters/support/035_mythic_support_035.png
characters/support/036_mythic_support_036.png,1,0,,139155,False,/root/perbug/generated_assets_cleaned/characters/support/036_mythic_support_036.png
characters/support/037_mythic_support_037.png,1,0,,138858,False,/root/perbug/generated_assets_cleaned/characters/support/037_mythic_support_037.png
characters/support/038_mythic_support_038.png,3,0,,120424|7003|680,False,/root/perbug/generated_assets_cleaned/characters/support/038_mythic_support_038.png
characters/support/039_mythic_support_039.png,1,0,,138000,False,/root/perbug/generated_assets_cleaned/characters/support/039_mythic_support_039.png
characters/support/040_mythic_support_040.png,2,0,,144151|808,False,/root/perbug/generated_assets_cleaned/characters/support/040_mythic_support_040.png
characters/support/041_mythic_support_041.png,1,0,,143691,False,/root/perbug/generated_assets_cleaned/characters/support/041_mythic_support_041.png
characters/support/042_mythic_support_042.png,2,0,,151297|621,False,/root/perbug/generated_assets_cleaned/characters/support/042_mythic_support_042.png
characters/support/043_mythic_support_043.png,1,0,,152214,False,/root/perbug/generated_assets_cleaned/characters/support/043_mythic_support_043.png
characters/support/044_mythic_support_044.png,1,0,,146707,False,/root/perbug/generated_assets_cleaned/characters/support/044_mythic_support_044.png
characters/support/045_mythic_support_045.png,4,0,,142087|683|645|574,False,/root/perbug/generated_assets_cleaned/characters/support/045_mythic_support_045.png
characters/support/046_mythic_support_046.png,1,0,,147149,False,/root/perbug/generated_assets_cleaned/characters/support/046_mythic_support_046.png
characters/support/047_mythic_support_047.png,1,0,,141446,False,/root/perbug/generated_assets_cleaned/characters/support/047_mythic_support_047.png
characters/support/048_mythic_support_048.png,3,0,,128870|9268|839,False,/root/perbug/generated_assets_cleaned/characters/support/048_mythic_support_048.png
characters/support/049_mythic_support_049.png,1,0,,154248,False,/root/perbug/generated_assets_cleaned/characters/support/049_mythic_support_049.png
characters/support/050_mythic_support_050.png,1,0,,155400,False,/root/perbug/generated_assets_cleaned/characters/support/050_mythic_support_050.png
characters/support/051_mythic_support_051.png,1,0,,158083,False,/root/perbug/generated_assets_cleaned/characters/support/051_mythic_support_051.png
characters/support/052_mythic_support_052.png,3,0,,145223|592|571,False,/root/perbug/generated_assets_cleaned/characters/support/052_mythic_support_052.png
characters/support/053_mythic_support_053.png,1,0,,147904,False,/root/perbug/generated_assets_cleaned/characters/support/053_mythic_support_053.png
characters/support/054_mythic_support_054.png,2,0,,137008|10460,False,/root/perbug/generated_assets_cleaned/characters/support/054_mythic_support_054.png
characters/support/055_mythic_support_055.png,4,0,,124059|6166|1146|692,False,/root/perbug/generated_assets_cleaned/characters/support/055_mythic_support_055.png
characters/support/056_mythic_support_056.png,3,0,,139903|608|604,False,/root/perbug/generated_assets_cleaned/characters/support/056_mythic_support_056.png
characters/support/057_mythic_support_057.png,1,0,,139771,False,/root/perbug/generated_assets_cleaned/characters/support/057_mythic_support_057.png
characters/support/058_mythic_support_058.png,1,0,,144917,False,/root/perbug/generated_assets_cleaned/characters/support/058_mythic_support_058.png
characters/support/059_mythic_support_059.png,1,0,,147130,False,/root/perbug/generated_assets_cleaned/characters/support/059_mythic_support_059.png
characters/support/060_mythic_support_060.png,1,0,,139825,False,/root/perbug/generated_assets_cleaned/characters/support/060_mythic_support_060.png
characters/support/061_mythic_support_061.png,1,0,,137561,False,/root/perbug/generated_assets_cleaned/characters/support/061_mythic_support_061.png
characters/support/062_mythic_support_062.png,1,0,,139999,False,/root/perbug/generated_assets_cleaned/characters/support/062_mythic_support_062.png
characters/support/063_mythic_support_063.png,2,0,,131712|679,False,/root/perbug/generated_assets_cleaned/characters/support/063_mythic_support_063.png
characters/support/064_mythic_support_064.png,3,0,,127702|6744|1266,False,/root/perbug/generated_assets_cleaned/characters/support/064_mythic_support_064.png
characters/tank/001_mythic_tank_001.png,1,0,,147609,False,/root/perbug/generated_assets_cleaned/characters/tank/001_mythic_tank_001.png
characters/tank/002_mythic_tank_002.png,1,0,,184552,False,/root/perbug/generated_assets_cleaned/characters/tank/002_mythic_tank_002.png
characters/tank/003_mythic_tank_003.png,1,0,,186450,False,/root/perbug/generated_assets_cleaned/characters/tank/003_mythic_tank_003.png
characters/tank/004_mythic_tank_004.png,1,0,,186467,False,/root/perbug/generated_assets_cleaned/characters/tank/004_mythic_tank_004.png
characters/tank/005_mythic_tank_005.png,1,0,,186612,False,/root/perbug/generated_assets_cleaned/characters/tank/005_mythic_tank_005.png
characters/tank/006_mythic_tank_006.png,1,0,,186340,False,/root/perbug/generated_assets_cleaned/characters/tank/006_mythic_tank_006.png
characters/tank/007_mythic_tank_007.png,1,0,,186572,False,/root/perbug/generated_assets_cleaned/characters/tank/007_mythic_tank_007.png
characters/tank/008_mythic_tank_008.png,2,0,,146579|599,False,/root/perbug/generated_assets_cleaned/characters/tank/008_mythic_tank_008.png
characters/tank/009_mythic_tank_009.png,1,0,,186406,False,/root/perbug/generated_assets_cleaned/characters/tank/009_mythic_tank_009.png
characters/tank/010_mythic_tank_010.png,1,0,,186408,False,/root/perbug/generated_assets_cleaned/characters/tank/010_mythic_tank_010.png
characters/tank/011_mythic_tank_011.png,1,0,,186274,False,/root/perbug/generated_assets_cleaned/characters/tank/011_mythic_tank_011.png
characters/tank/012_mythic_tank_012.png,1,0,,186385,False,/root/perbug/generated_assets_cleaned/characters/tank/012_mythic_tank_012.png
characters/tank/013_mythic_tank_013.png,1,0,,185879,False,/root/perbug/generated_assets_cleaned/characters/tank/013_mythic_tank_013.png
characters/tank/014_mythic_tank_014.png,1,0,,185606,False,/root/perbug/generated_assets_cleaned/characters/tank/014_mythic_tank_014.png
characters/tank/015_mythic_tank_015.png,1,0,,185662,False,/root/perbug/generated_assets_cleaned/characters/tank/015_mythic_tank_015.png
characters/tank/016_mythic_tank_016.png,1,0,,186260,False,/root/perbug/generated_assets_cleaned/characters/tank/016_mythic_tank_016.png
characters/tank/017_mythic_tank_017.png,1,0,,186560,False,/root/perbug/generated_assets_cleaned/characters/tank/017_mythic_tank_017.png
characters/tank/018_mythic_tank_018.png,1,0,,186478,False,/root/perbug/generated_assets_cleaned/characters/tank/018_mythic_tank_018.png
